Problem Number,Title,Slug,Internal ID,Difficulty,Paid Only,Favorite,Frequency
"2422","Merge Operations to Turn Array Into a Palindrome","merge-operations-to-turn-array-into-a-palindrome","2565","Medium","true","false","0"
"2467","Most Profitable Path in a Tree","most-profitable-path-in-a-tree","2564","Medium","false","false","0"
"2468","Split Message Based on Limit","split-message-based-on-limit","2563","Hard","false","false","0"
"2466","Count Ways To Build Good Strings","count-ways-to-build-good-strings","2562","Medium","false","false","0"
"2465","Number of Distinct Averages","number-of-distinct-averages","2561","Easy","false","false","0"
"2417","Closest Fair Integer","closest-fair-integer","2560","Medium","true","false","0"
"2472","Maximum Number of Non-overlapping Palindrome Substrings","maximum-number-of-non-overlapping-palindrome-substrings","2559","Hard","false","false","0"
"2471","Minimum Number of Operations to Sort a Binary Tree by Level","minimum-number-of-operations-to-sort-a-binary-tree-by-level","2558","Medium","false","false","0"
"2470","Number of Subarrays With LCM Equal to K","number-of-subarrays-with-lcm-equal-to-k","2557","Medium","false","false","0"
"2469","Convert the Temperature","convert-the-temperature","2556","Easy","false","false","0"
"2408","Design SQL","design-sql","2555","Medium","true","false","0"
"2463","Minimum Total Distance Traveled","minimum-total-distance-traveled","2554","Hard","false","false","0"
"2462","Total Cost to Hire K Workers","total-cost-to-hire-k-workers","2553","Medium","false","false","0"
"2461","Maximum Sum of Distinct Subarrays With Length K","maximum-sum-of-distinct-subarrays-with-length-k","2552","Medium","false","false","0"
"2460","Apply Operations to an Array","apply-operations-to-an-array","2551","Easy","false","false","0"
"2452","Words Within Two Edits of Dictionary","words-within-two-edits-of-dictionary","2550","Medium","false","false","0"
"2454","Next Greater Element IV","next-greater-element-iv","2549","Hard","false","false","0"
"2453","Destroy Sequential Targets","destroy-sequential-targets","2548","Medium","false","false","0"
"2451","Odd String Difference","odd-string-difference","2547","Easy","false","false","0"
"2447","Number of Subarrays With GCD Equal to K","number-of-subarrays-with-gcd-equal-to-k","2546","Medium","false","false","0"
"2458","Height of Binary Tree After Subtree Removal Queries","height-of-binary-tree-after-subtree-removal-queries","2545","Hard","false","false","0"
"2457","Minimum Addition to Make Integer Beautiful","minimum-addition-to-make-integer-beautiful","2544","Medium","false","false","0"
"2456","Most Popular Video Creator","most-popular-video-creator","2543","Medium","false","false","0"
"2455","Average Value of Even Numbers That Are Divisible by Three","average-value-of-even-numbers-that-are-divisible-by-three","2542","Easy","false","false","0"
"2443","Sum of Number and Its Reverse","sum-of-number-and-its-reverse","2541","Medium","false","false","0"
"2647","Color the Triangle Red","color-the-triangle-red","2540","Hard","true","false","0"
"2449","Minimum Number of Operations to Make Arrays Similar","minimum-number-of-operations-to-make-arrays-similar","2539","Hard","false","false","0"
"2448","Minimum Cost to Make Array Equal","minimum-cost-to-make-array-equal","2538","Hard","false","false","0"
"2403","Minimum Time to Kill All Monsters","minimum-time-to-kill-all-monsters","2537","Hard","true","false","0"
"2446","Determine if Two Events Have Conflict","determine-if-two-events-have-conflict","2536","Easy","false","false","0"
"2393","Count Strictly Increasing Subarrays","count-strictly-increasing-subarrays","2535","Medium","true","false","0"
"2425","Bitwise XOR of All Pairings","bitwise-xor-of-all-pairings","2533","Medium","false","false","0"
"2423","Remove Letter To Equalize Frequency","remove-letter-to-equalize-frequency","2532","Easy","false","false","0"
"2440","Create Components With Same Value","create-components-with-same-value","2531","Hard","false","false","0"
"2439","Minimize Maximum of Array","minimize-maximum-of-array","2530","Medium","false","false","0"
"2438","Range Product Queries of Powers","range-product-queries-of-powers","2529","Medium","false","false","0"
"2437","Number of Valid Clock Times","number-of-valid-clock-times","2528","Easy","false","false","0"
"2444","Count Subarrays With Fixed Bounds","count-subarrays-with-fixed-bounds","2527","Hard","false","false","0"
"2407","Longest Increasing Subsequence II","longest-increasing-subsequence-ii","2526","Hard","false","false","0"
"2442","Count Number of Distinct Integers After Reverse Operations","count-number-of-distinct-integers-after-reverse-operations","2525","Medium","false","false","0"
"2441","Largest Positive Integer That Exists With Its Negative","largest-positive-integer-that-exists-with-its-negative","2524","Easy","false","false","0"
"2387","Median of a Row Wise Sorted Matrix","median-of-a-row-wise-sorted-matrix","2522","Medium","true","false","0"
"2435","Paths in Matrix Whose Sum Is Divisible by K","paths-in-matrix-whose-sum-is-divisible-by-k","2521","Hard","false","false","0"
"2434","Using a Robot to Print the Lexicographically Smallest String","using-a-robot-to-print-the-lexicographically-smallest-string","2520","Medium","false","false","0"
"2433","Find The Original Array of Prefix Xor","find-the-original-array-of-prefix-xor","2519","Medium","false","false","0"
"2432","The Employee That Worked on the Longest Task","the-employee-that-worked-on-the-longest-task","2518","Easy","false","false","0"
"2378","Choose Edges to Maximize Score in a Tree","choose-edges-to-maximize-score-in-a-tree","2517","Medium","true","false","0"
"2426","Number of Pairs Satisfying Inequality","number-of-pairs-satisfying-inequality","2513","Hard","false","false","0"
"2424","Longest Uploaded Prefix","longest-uploaded-prefix","2512","Medium","false","false","0"
"2522","Partition String Into Substrings With Values at Most K","partition-string-into-substrings-with-values-at-most-k","2511","Medium","false","false","0"
"2430","Maximum Deletions on a String","maximum-deletions-on-a-string","2510","Hard","false","false","0"
"2429","Minimize XOR","minimize-xor","2509","Medium","false","false","0"
"2428","Maximum Sum of an Hourglass","maximum-sum-of-an-hourglass","2508","Medium","false","false","0"
"2427","Number of Common Factors","number-of-common-factors","2507","Easy","false","false","0"
"2371","Minimize Maximum Value in a Grid","minimize-maximum-value-in-a-grid","2506","Hard","true","false","0"
"2421","Number of Good Paths","number-of-good-paths","2505","Hard","false","false","0"
"2420","Find All Good Indices","find-all-good-indices","2504","Medium","false","false","0"
"2419","Longest Subarray With Maximum Bitwise AND","longest-subarray-with-maximum-bitwise-and","2503","Medium","false","false","0"
"2418","Sort the People","sort-the-people","2502","Easy","false","false","0"
"2361","Minimum Costs Using the Train Line","minimum-costs-using-the-train-line","2500","Hard","true","false","0"
"2412","Minimum Money Required Before Transactions","minimum-money-required-before-transactions","2499","Hard","false","false","0"
"2411","Smallest Subarrays With Maximum Bitwise OR","smallest-subarrays-with-maximum-bitwise-or","2498","Medium","false","false","0"
"2410","Maximum Matching of Players With Trainers","maximum-matching-of-players-with-trainers","2497","Medium","false","false","0"
"2409","Count Days Spent Together","count-days-spent-together","2496","Easy","false","false","0"
"2416","Sum of Prefix Scores of Strings","sum-of-prefix-scores-of-strings","2494","Hard","false","false","0"
"2415","Reverse Odd Levels of Binary Tree","reverse-odd-levels-of-binary-tree","2493","Medium","false","false","0"
"2414","Length of the Longest Alphabetical Continuous Substring","length-of-the-longest-alphabetical-continuous-substring","2492","Medium","false","false","0"
"2413","Smallest Even Multiple","smallest-even-multiple","2491","Easy","false","false","0"
"2355","Maximum Number of Books You Can Take","maximum-number-of-books-you-can-take","2490","Hard","true","false","0"
"2459","Sort Array by Moving Items to Empty Space","sort-array-by-moving-items-to-empty-space","2489","Hard","true","false","0"
"2406","Divide Intervals Into Minimum Number of Groups","divide-intervals-into-minimum-number-of-groups","2488","Medium","false","false","0"
"2405","Optimal Partition of String","optimal-partition-of-string","2487","Medium","false","false","0"
"2404","Most Frequent Even Element","most-frequent-even-element","2486","Easy","false","false","0"
"2345","Finding the Number of Visible Mountains","finding-the-number-of-visible-mountains","2485","Medium","true","false","0"
"2365","Task Scheduler II","task-scheduler-ii","2483","Medium","false","false","0"
"2397","Maximum Rows Covered by Columns","maximum-rows-covered-by-columns","2482","Medium","false","false","0"
"2396","Strictly Palindromic Number","strictly-palindromic-number","2481","Medium","false","false","0"
"2395","Find Subarrays With Equal Sum","find-subarrays-with-equal-sum","2480","Easy","false","false","0"
"2402","Meeting Rooms III","meeting-rooms-iii","2479","Hard","false","false","0"
"2401","Longest Nice Subarray","longest-nice-subarray","2478","Medium","false","false","0"
"2400","Number of Ways to Reach a Position After Exactly k Steps","number-of-ways-to-reach-a-position-after-exactly-k-steps","2477","Medium","false","false","0"
"2399","Check Distances Between Same Letters","check-distances-between-same-letters","2476","Easy","false","false","0"
"2384","Largest Palindromic Number","largest-palindromic-number","2475","Medium","false","false","0"
"2340","Minimum Adjacent Swaps to Make a Valid Array","minimum-adjacent-swaps-to-make-a-valid-array","2474","Medium","true","false","0"
"2342","Max Sum of a Pair With Equal Sum of Digits","max-sum-of-a-pair-with-equal-sum-of-digits","2473","Medium","false","false","0"
"2392","Build a Matrix With Conditions","build-a-matrix-with-conditions","2472","Hard","false","false","0"
"2391","Minimum Amount of Time to Collect Garbage","minimum-amount-of-time-to-collect-garbage","2471","Medium","false","false","0"
"2390","Removing Stars From a String","removing-stars-from-a-string","2470","Medium","false","false","0"
"2389","Longest Subsequence With Limited Sum","longest-subsequence-with-limited-sum","2469","Easy","false","false","0"
"2330","Valid Palindrome IV","valid-palindrome-iv","2468","Medium","true","false","0"
"2382","Maximum Segment Sum After Removals","maximum-segment-sum-after-removals","2466","Hard","false","false","0"
"2381","Shifting Letters II","shifting-letters-ii","2465","Medium","false","false","0"
"2380","Time Needed to Rearrange a Binary String","time-needed-to-rearrange-a-binary-string","2464","Medium","false","false","0"
"2379","Minimum Recolors to Get K Consecutive Black Blocks","minimum-recolors-to-get-k-consecutive-black-blocks","2463","Easy","false","false","0"
"2386","Find the K-Sum of an Array","find-the-k-sum-of-an-array","2462","Hard","false","false","0"
"2385","Amount of Time for Binary Tree to Be Infected","amount-of-time-for-binary-tree-to-be-infected","2461","Medium","false","false","0"
"2383","Minimum Hours of Training to Win a Competition","minimum-hours-of-training-to-win-a-competition","2459","Easy","false","false","0"
"2323","Find Minimum Time to Finish All Jobs II","find-minimum-time-to-finish-all-jobs-ii","2458","Medium","true","false","0"
"2376","Count Special Integers","count-special-integers","2457","Hard","false","false","0"
"2375","Construct Smallest Number From DI String","construct-smallest-number-from-di-string","2456","Medium","false","false","0"
"2374","Node With Highest Edge Score","node-with-highest-edge-score","2455","Medium","false","false","0"
"2373","Largest Local Values in a Matrix","largest-local-values-in-a-matrix","2454","Easy","false","false","0"
